Assembly	Intergenes.Alignedpp.aboveThr.Nb	Intergenes.Alignedmm.aboveThr.Nb	PurineBias	Taxid	Specie	assembly_level	RegionNb	GeneNb	tRNA	rRNA	Size	GC.content.avg	GC.content.med	Gene.GC.content.avg	Gene.GC.content.med	Gene.length.avg	Gene.length.med	Promoters.GC.content.avg	Promoters.GC.content.med	Intergenes.GC.content.avg	Intergenes.GC.content.med	Intergenes.length.avg	Intergenes.length.med	Intergenes.Convergent.GC.content.avg	Intergenes.Convergent.GC.content.med	Intergenes.Convergent.length.avg	Intergenes.Convergent.length.med	Intergenes.Convergent.nb	Intergenes.Divergent.GC.content.avg	Intergenes.Divergent.GC.content.med	Intergenes.Divergent.length.avg	Intergenes.Divergent.nb	Intergenes.Alignedpp.GC.content.avg	Intergenes.Alignedpp.GC.content.med	Intergenes.Alignedpp.length.avg	Intergenes.length.content.med	Intergenes.Alignedpp.nb	Intergenes.Alignedmm.GC.content.avg	Intergenes.Alignedmm.GC.content.med	Intergenes.Alignedmm.length.avg	Intergenes.Alignedmm.nb	Compaction	CompactionBp	ConvergentIntergeneProportion	AlignedIntergeneProportion	DivergentIntergeneProportion	Tss.Nb	Tss.Proportion
GCA_002506665.1	361	289	0.546772208266875	1915597	Nitrosopumilus^sp.^UBA526	Scaffold	NA	1698	NA	NA	1389729	0.404713531108001	NA	0.363523155933249	0.356269113149847	717	654	0.332724835936778	0.32258064516129	0.316583675386098	0.330302780977456	NA	NA	0.340410222838793	0.347826086956522	106.306748466258	30	163	0.312359992676146	0.313084112149533	120	289	0.311396853448946	0.333333333333333	50	NA	451	0.315701315064686	0.333333333333333	50	367	0.00122182094494682	0.0399574305494093	0.0124686179823549	0.0150029250307074	0.0249545055187018	1228	72.3203769140165
GCA_002506705.1	221	252	0.578036044529862	1915928	Euryarchaeota^archaeon^UBA550	Scaffold	NA	1043	NA	NA	1151562	0.4483879194029	NA	0.464911715210878	0.471014492753623	914	327	0.443359963822731	0.435483870967742	0.354067397342302	0.4	NA	NA	0.154692202689883	0	36.990099009901	2	101	0.441604580415565	0.440541601255887	92.5	170	0.369305902809723	0.403072502210433	37	NA	234	0.360059465633307	0.388736263736264	33.5	282	0.000905726309134897	0.0230478254753109	0.0032442890612924	0.00939245998044395	0.013655365494867	813	77.9482262703739
GCA_002506725.1	330	274	0.557846404013518	1915923	Euryarchaeota^archaeon^UBA545	Scaffold	NA	1483	NA	NA	1530712	0.435911943325817	NA	0.446325971085972	0.44626635873749	1698	2007	0.444930116384121	0.451612903225806	0.364003454623316	0.409581181870338	NA	NA	0.20502329780841	0.2	29	4	117	0.45367558856614	0.459459459459459	98	229	0.365579423537424	0.408866995073892	38	NA	407	0.356623340945367	0.387755102040816	35	349	0.000968830191440323	0.0235844495894721	0.00221661553577682	0.00892329843889641	0.0146611511505757	1062	71.6115981119353
GCA_002506745.1	342	328	0.51941511679954	1915767	Euryarchaeota^archaeon^UBA33	Scaffold	NA	1754	NA	NA	1681612	0.428488832062771	NA	0.436097674886596	0.436698717948718	724.9	592.5	0.351837192426941	0.354838709677419	0.331968392839891	0.333333333333333	NA	NA	0.31840448255933	0.324324324324324	85.8169014084507	46	213	0.32988858675617	0.327353177795656	169	264	0.338603887140054	0.340659340659341	66	NA	459	0.332786079948406	0.338257112934194	60.5	480	0.00104304679081738	0.0463912008239713	0.0108699271889116	0.0198595157503633	0.0265316850736079	1198	68.3010262257697
GCA_002506755.1	247	263	0.542145170336636	1915892	Euryarchaeota^archaeon^UBA462	Scaffold	NA	1125	NA	NA	1245566	0.473886291795783	NA	0.450856269817188	0.45758324561247	993	837	0.447777242818167	0.451612903225806	0.407835029597618	0.428571428571429	NA	NA	0.397660620377195	0.402702702702703	55.1363636363636	8.5	110	0.448223643459353	0.452380952380952	105	189	0.389844717556145	0.406779661016949	38	NA	309	0.40483107807307	0.426463520138422	40	318	0.000903203844677841	0.0273040529365766	0.00486927228264098	0.0113715371164595	0.0159325158201171	888	78.9333333333333
GCA_002506825.1	229	272	0.553835003188232	1915783	Euryarchaeota^archaeon^UBA103	Scaffold	NA	1155	NA	NA	1308442	0.466986299417657	NA	0.478132973001559	0.478417706040597	722.571428571429	568.5	0.457246027924892	0.451612903225806	0.405321947327547	0.4375	NA	NA	0.370262295465593	0.407407407407407	48.0588235294118	8	119	0.463615861780599	0.464717598520415	99.5	196	0.380779290532312	0.421463815789474	39.5	NA	292	0.405050754564254	0.433333333333333	42	321	0.000882729230642245	0.0264010556065917	0.00437084716021039	0.0114963062940505	0.0149047493125412	893	77.3160173160173
GCA_002506875.1	383	336	0.505016809593384	1915883	Euryarchaeota^archaeon^UBA40	Scaffold	NA	1582	NA	NA	1799184	0.479034545745709	NA	0.510221203524775	0.513801811215604	930	789	0.484056075227682	0.483870967741935	0.398798343248037	0.448979591836735	NA	NA	0.216341499433337	0.2	28.0862944162437	5	197	0.477220002103204	0.489208633093525	102	251	0.409823891943649	0.444444444444444	39	NA	432	0.429621734192661	0.461538461538462	43	373	0.000879287499221869	0.0239897642486816	0.00307528301719002	0.00975998007985843	0.0142297841688232	1221	77.180783817952
GCA_002506985.1	346	368	0.544582760534494	1915631	Methanomassiliicoccaceae^archaeon^UBA248	Scaffold	NA	1787	NA	NA	1499675	0.587959485244458	NA	0.621394401021317	0.628056628056628	1041	777	0.490386821456431	0.483870967741935	0.423830759981026	0.459275184275184	NA	NA	0.360258581077953	0.428571428571429	76.0843373493976	21	166	0.464571264071915	0.469309262166405	128.5	280	0.422629232191622	0.458333333333333	42	NA	412	0.423002810676177	0.455667789001122	42	434	0.00119159151149416	0.037322753263207	0.00842182472869122	0.0133308883591445	0.0239918649040625	1274	71.2926692781198
GCA_002507085.1	173	225	0.539688140229892	1915609	archaeon^UBA168	Scaffold	NA	1025	NA	NA	889165	0.535640768077493	NA	0.514764033833093	0.518018018018018	882	867	0.453990901571547	0.451612903225806	0.440259223551719	0.459580475998386	NA	NA	0.463010812128575	0.5	131.97619047619	52.5	84	0.440628645745845	0.450388601036269	134	172	0.422456642399413	0.44921875	49	NA	187	0.445698615590415	0.468085106382979	43	249	0.00115276692177492	0.040662869096287	0.0124678771656554	0.0147419207908543	0.0259209483054326	742	72.390243902439
GCA_002507165.1	357	315	0.46603855268488	1915937	Euryarchaeota^archaeon^UBA559	Scaffold	NA	1590	NA	NA	1727560	0.580741931338006	NA	0.55696097320188	0.612885154061625	1119.85714285714	969	0.577298835837735	0.580645161290323	0.5064009598664	0.563508322663252	NA	NA	0.357980386213988	0.421052631578947	39.7575757575758	5	165	0.575242515331622	0.591304347826087	92	239	0.521077375504757	0.559816513761468	40	NA	412	0.511807426316013	0.564659977703456	39	368	0.000920373243186923	0.0219616105952905	0.00379726319201649	0.00923383268887911	0.0127277779064114	1150	72.3270440251572
GCA_002507175.1	341	252	0.550241920423686	1915936	Euryarchaeota^archaeon^UBA558	Scaffold	NA	1269	NA	NA	1436899	0.503401902580069	NA	0.495354983837421	0.503010525853165	1024.875	840	0.473151941831612	0.467741935483871	0.428114564755257	0.456521739130435	NA	NA	0.382661341689202	0.442633525414982	44.3615384615385	8	130	0.466819423516812	0.470588235294118	104	223	0.420121888973148	0.45	37	NA	385	0.429351204723452	0.457627118644068	43	287	0.000883151842961823	0.0256816937028977	0.0040135040806626	0.00954138043105326	0.0161403132718444	1039	81.8754925137904
GCA_002507205.1	453	506	0.556908765213331	1915527	Methanolobus^sp.^UBA32	Scaffold	NA	2394	NA	NA	2326582	0.423581471722163	NA	0.461403305277964	0.460914454277286	785.823529411765	762	0.340437508795522	0.338709677419355	0.302124691665779	0.311926605504587	NA	NA	0.304187801946624	0.312738549618321	101.202054794521	43	292	0.307531111304136	0.309220503488019	203	318	0.30131917824334	0.311688311688312	58	NA	681	0.299747861898589	0.313323269460203	59	746	0.00102897727223885	0.0481100601655132	0.0127014650676401	0.0203637782807569	0.0277462818847563	1595	66.624895572264
GCA_002507245.1	337	329	0.559437235101392	1915990	Candidatus^Bathyarchaeota^archaeon^UBA233	Scaffold	NA	1711	NA	NA	1581017	0.403185805750357	NA	0.410094731061276	0.41242784992785	849.5	636	0.353803512990049	0.354838709677419	0.340326128942536	0.340909090909091	NA	NA	0.364543346343088	0.352827177382581	72.4266055045872	26.5	218	0.332961575071933	0.334520191055145	140.5	282	0.336264544620532	0.344636015325671	60	NA	428	0.337122209660278	0.341176470588235	47	457	0.00108221480224438	0.0409230261281188	0.0099866098846502	0.0158625745327217	0.0250604515953971	1230	71.8877849210988
GCA_002507275.1	255	273	0.563454711756309	1915570	Geoglobus^sp.^UBA232	Scaffold	NA	1728	NA	NA	1521336	0.435568197205477	NA	0.469613688418669	0.472789115646258	859.615384615385	879	0.374916662392943	0.370967741935484	0.323320640248374	0.333333333333333	NA	NA	0.308151657385228	0.347107438016529	89.3893805309735	20	113	0.338202675297068	0.338095238095238	105	235	0.320349145935516	0.333333333333333	33	NA	388	0.321745031799577	0.333333333333333	33	400	0.00113584375838079	0.0256116991907113	0.00663955891400717	0.00939240246730505	0.0162192967234063	998	57.7546296296296
GCA_002507425.1	289	258	0.567716180048009	1915916	Euryarchaeota^archaeon^UBA53	Scaffold	NA	1539	NA	NA	1731072	0.409169321028459	NA	0.389869599083073	0.39117199391172	991.666666666667	837	0.402467388006876	0.403225806451613	0.338406481460532	0.366666666666667	NA	NA	0.260646075765818	0.309475806451613	55.4133333333333	5.5	150	0.400598950791288	0.400617283950617	93.5	248	0.33380428453954	0.358490566037736	36	NA	409	0.333346176880655	0.36231884057971	34	371	0.000889044476486247	0.0214306510647737	0.00480164892043774	0.00803548321502514	0.0133951678497486	1043	67.7712800519818
GCA_002508305.1	132	167	0.539282851854452	1915757	Thaumarchaeota^archaeon^UBA201	Scaffold	NA	925	NA	NA	832406	0.315429327992333	NA	0.322397639811504	0.330788804071247	866.727272727273	936	0.257307792095477	0.258064516129032	0.211906749490998	0.217391304347826	NA	NA	0.20835275347611	0.2	30.5148514851485	6	101	0.218615066409516	0.218390804597701	87	149	0.204842195258729	0.215686274509804	21	NA	203	0.21514560208608	0.222222222222222	26	245	0.00111123658407075	0.0237552348253136	0.00370252016443899	0.00818230526930368	0.0155729295560099	597	64.5405405405405
GCA_002508315.1	252	249	0.53361955389685	1915605	Thermocladium^sp.^UBA166	Scaffold	NA	1416	NA	NA	1311976	0.541874730959278	NA	0.597042922466426	0.598850984804823	1051.5	1045.5	0.444184519412296	0.451612903225806	0.452923692980902	0.473483326637204	NA	NA	0.479628288233438	0.5	115.106598984772	63	197	0.445592069171795	0.456324353890332	148.5	268	0.461557457836226	0.486486486486487	74	NA	323	0.433909205067842	0.464901477832512	78	320	0.00107928803575675	0.0535329914571608	0.0172838527534041	0.0231985950962518	0.030334396360909	1037	73.2344632768362
GCA_002508425.1	496	438	0.53573816448444	1915682	Methanosarcinaceae^archaeon^UBA470	Scaffold	NA	2530	NA	NA	2465993	0.407704145364274	NA	0.415852158402347	0.415204678362573	776.818181818182	546	0.339045861804763	0.338709677419355	0.303522404374818	0.315491759040146	NA	NA	0.303862165127639	0.315789473684211	110.887459807074	56	311	0.307600724658744	0.305839002267574	216	342	0.295763444341613	0.316941757779647	69	NA	706	0.30943232213442	0.321428571428571	51	673	0.00102595587254303	0.0458054828217274	0.0139846301266873	0.0158491934080916	0.0299562894136358	1618	63.9525691699605
GCA_002508465.1	865	849	0.553376300024639	1915595	Methanosarcina^sp.^UBA7	Scaffold	NA	3624	NA	NA	4260973	0.38906967689947	NA	0.422250263466623	0.434031698016744	1133.4375	919.5	0.328697095611169	0.32258064516129	0.308170197607388	0.308678534748374	NA	NA	0.315991749252612	0.314516129032258	330.92899408284	257	507	0.299289044562193	0.300065530799476	482	526	0.309871941446315	0.311812854899118	208.5	NA	1012	0.307140607995079	0.307692307692308	198	987	0.000850509965681547	0.115567559334452	0.0393762175916158	0.0560665955874398	0.0595009637470127	2766	76.3245033112583
GCA_002508495.1	419	433	0.490126615192564	1915547	Methanoregula^sp.^UBA276	Scaffold	NA	2065	NA	NA	1934647	0.558940488474163	NA	0.562753352380845	0.572668112798265	1081.33333333333	861	0.464482547458665	0.467741935483871	0.440097647453365	0.467129273914714	NA	NA	0.470980954906325	0.5	193.591666666667	103	240	0.446436288057922	0.456140350877193	157	289	0.444910855197006	0.4705091714105	76.5	NA	510	0.418632332090642	0.454545454545455	64	545	0.00106737818320345	0.0445069565662366	0.0240157506769969	0.0210540992749582	0.0234528572912785	1430	69.2493946731235
GCA_002508545.1	492	519	0.51733833785798	1915541	Methanomassiliicoccus^sp.^UBA6	Scaffold	NA	2500	NA	NA	2360299	0.630197821637491	NA	0.648292145118252	0.65621935272965	848	643.5	0.530505401526026	0.532258064516129	0.511614897558343	0.533333333333333	NA	NA	0.533148131992589	0.585585585585586	101.813813813814	45	333	0.525912021772791	0.528846153846154	183	451	0.507368069446174	0.529801324503311	79	NA	591	0.494311634827768	0.524671319590975	67	642	0.00105918784018465	0.0558352988329021	0.0143642818134482	0.0208681188273181	0.034967180005584	1913	76.52
GCA_002508635.1	464	451	0.556555708195422	1915526	Methanolobus^sp.^UBA118	Scaffold	NA	2169	NA	NA	1971157	0.42783942485693	NA	0.446049927964695	0.482061977141511	674.25	448.5	0.347993035190616	0.354838709677419	0.312527435796291	0.321428571428571	NA	NA	0.318531443089117	0.331550802139037	93.7900355871886	44	281	0.307125244667795	0.308571428571429	214	297	0.307002259529054	0.326530612244898	64	NA	597	0.318179201960475	0.324675324675325	64	569	0.00110036897111696	0.0527964033306327	0.0133703200709025	0.0205523963844585	0.0322440069461742	1509	69.5712309820194
GCA_002508855.1	300	381	0.545787440159156	1915485	Methanobrevibacter^sp.^UBA403	Scaffold	NA	1544	NA	NA	1554919	0.26299061727749	NA	0.260249193439216	0.285764281483874	803.1	793.5	0.177257949226406	0.161290322580645	0.144783161280734	0.133333333333333	NA	NA	0.11633583174155	0.115384615384615	92.3446327683616	49	177	0.13059426177252	0.122494432071269	233	187	0.150212327161475	0.139784946236559	70	NA	437	0.153823902856562	0.141368402380859	67	588	0.000992977769260007	0.0565090528831405	0.0105118015793749	0.0284876575564386	0.0280213953267019	1055	68.3290155440415
GCA_002508965.1	518	598	0.560037756311847	1915475	Methanobrevibacter^sp.^UBA190	Scaffold	NA	2001	NA	NA	2089762	0.336692829257078	NA	0.369074988480156	0.37799043062201	1020.51923076923	838.5	0.219842023248733	0.209677419354839	0.200733899113448	0.185185185185185	NA	NA	0.18173285694333	0.17430607651913	237.472972972973	188.5	222	0.178328406581983	0.171446450920794	337	222	0.205524291339594	0.192592592592593	141	NA	639	0.209273161051115	0.188253449527959	143.5	718	0.000957525306709568	0.0946174731859417	0.0252272746848684	0.0588172241623687	0.035800249023573	1560	77.9610194902549
GCA_002508985.1	332	469	0.560090987389603	1915474	Methanobrevibacter^sp.^UBA189	Scaffold	NA	1762	NA	NA	1752248	0.307416930471194	NA	0.268918429311488	0.287878787878788	990	348	0.209473397864575	0.193548387096774	0.188438106354455	0.169642857142857	NA	NA	0.166790204890372	0.162125037125037	181.994382022472	134	178	0.164753025269866	0.160442377356174	289	180	0.201689284277905	0.181334622823985	118.5	NA	434	0.192199044092221	0.1699604743083	106	629	0.00100556542224617	0.0757519768891162	0.0184876798261433	0.0460643984184887	0.0296875784706274	1161	65.8910329171396
GCA_002509015.1	469	408	0.552690305075837	1915473	Methanobrevibacter^sp.^UBA188	Scaffold	NA	2221	NA	NA	2301324	0.324393848039518	NA	0.331791232726023	0.343333333333333	753.739726027397	750	0.23408668525156	0.225806451612903	0.211744003469355	0.202778179016804	NA	NA	0.224531904654695	0.222222222222222	120.125	40	216	0.183882119270074	0.177171215880893	168	278	0.216395828270431	0.205882352941176	35	NA	761	0.214046042508826	0.206896551724138	44	627	0.000965096613949188	0.0328145884716798	0.01127481397665	0.0125201840331913	0.0202944044384885	1433	64.5204862674471
GCA_002509085.1	413	530	0.480827999911744	1915625	Methanobacteriaceae^archaeon^UBA588	Scaffold	NA	1807	NA	NA	1630131	0.344199947096168	NA	0.313814614176993	0.344226579520697	582.857142857143	459	0.266403709237936	0.258064516129032	0.23331231565282	0.22983812689695	NA	NA	0.200328851983791	0.203735731580768	93.2333333333333	65	210	0.231383786391519	0.230079365079365	234	208	0.244799646340822	0.236842105263158	71	NA	455	0.23683145467092	0.230769230769231	65	597	0.00110849986902893	0.0567549479152289	0.0120106911653112	0.0268972248242626	0.0298577230909663	1359	75.207526286663
GCA_002509125.1	262	238	0.550613694696812	1915620	Methanobacteriaceae^archaeon^UBA237	Scaffold	NA	1538	NA	NA	1522614	0.319423963349107	NA	0.336083350030145	0.343166222242309	830.85	717	0.223604144919418	0.209677419354839	0.207235269300204	0.191256830601093	NA	NA	0.203778918283592	0.191666666666667	99.9425287356322	53	174	0.176914814182362	0.172413793103448	222	203	0.212750396862693	0.201492537313433	49	NA	453	0.217671800378648	0.206045511151364	52	408	0.00101010499049661	0.045108609273263	0.0114211481045097	0.0155108254620015	0.0295977838112614	906	58.9076723016905
GCA_002509165.1	195	195	0.513675648362343	1915775	Euryarchaeota^archaeon^UBA488	Scaffold	NA	1201	NA	NA	1172587	0.624810568340947	NA	0.647249090641359	0.642139873811428	843	864	0.593670324797694	0.612903225806452	0.512147939116705	0.588235294117647	NA	NA	0.544766836011462	0.598290598290598	88.1645569620253	34	79	0.582523748593425	0.612244897959184	86	167	0.477027040599063	0.563636363636364	31	NA	277	0.494586243895671	0.583005366726297	30	262	0.00102423103786755	0.0197708144470304	0.00593985776748335	0.00752268275189815	0.0122481316951322	724	60.2830974188177
GCA_002509225.1	138	123	0.535886556923721	1915769	Euryarchaeota^archaeon^UBA102	Scaffold	NA	973	NA	NA	975345	0.367185626245298	NA	0.362296820421159	0.365935585852598	1635	1143	0.34026220458858	0.338709677419355	0.253277229065894	0.291338582677165	NA	NA	0.224395094684168	0.222222222222222	45.3698630136986	6	73	0.34085482459624	0.336451048951049	93	130	0.234434723840869	0.265408805031447	24	NA	256	0.234083219275065	0.26894374282434	23	232	0.000997595722539204	0.0184570587843276	0.00339572151392584	0.00606144492461642	0.0123956138597112	521	53.5457348406989
GCA_002509325.1	651	547	0.5501406792906	1915588	Methanosarcina^sp.^UBA402	Scaffold	NA	2566	NA	NA	2920669	0.401557809944215	NA	0.44970668168382	0.447489601901367	881.75	984	0.338509603545925	0.338709677419355	0.313786913482873	0.317204301075269	NA	NA	0.332839272028606	0.333333333333333	252.860248447205	183.5	322	0.301080473869572	0.306997742663657	421	335	0.307687499581013	0.316455696202532	168	NA	779	0.318227780945438	0.319444444444444	145	647	0.00087856583543017	0.0900731989828358	0.0278775171031021	0.0417846048285513	0.0482885941542845	1868	72.7981293842556
GCA_002509385.1	469	491	0.52901700127401	1915696	Methanomicrobia^archaeon^UBA590	Scaffold	NA	2083	NA	NA	1803939	0.52119072775883	NA	0.513639685890543	0.521994711263579	635.625	528	0.462080279605556	0.467741935483871	0.472361805445392	0.484513274336283	NA	NA	0.518276158580777	0.513549851580234	185.115894039735	109	302	0.453703476189583	0.465380384320375	216	360	0.465351860737755	0.485714285714286	92	NA	529	0.466217385151722	0.488016692402915	94.5	560	0.00115469536386763	0.0771334285693696	0.0309905157546901	0.0340277581448153	0.0431056704245543	1680	80.6529044647144
GCA_002509405.1	185	160	0.54667902519024	1915678	Methanomassiliicoccaceae^archaeon^UBA72	Scaffold	NA	1239	NA	NA	1182332	0.548042304881232	NA	0.547986332382185	0.544289044289044	960.529411764706	816	0.455502750561505	0.451612903225806	0.359792737445444	0.413223140495868	NA	NA	0.298906246592706	0.393398268398268	82.8266666666667	22.5	150	0.425488618348958	0.434035395641363	120	194	0.358922530337512	0.40625	33	NA	317	0.348127801731612	0.40565664556962	27	286	0.00104792900809586	0.0271421225171948	0.0105080468091873	0.00745222154183427	0.0196899009753606	733	59.1606133979015
GCA_002509485.1	289	349	0.462315563079313	1915525	Methanolinea^sp.^UBA477	Scaffold	NA	1917	NA	NA	1660542	0.540074571592556	NA	0.520747920967456	0.538304879737105	583	642	0.448452332748459	0.451612903225806	0.428549980813404	0.451612903225806	NA	NA	0.461545364565982	0.482758620689655	161.597402597403	96	231	0.42973169697075	0.434507815800592	155.5	290	0.418320981908012	0.450549450549451	79	NA	389	0.41997890391388	0.443835616438356	54	465	0.00115444234472841	0.0460367759442399	0.0224800095390542	0.0188799801510591	0.0271567957931808	1218	63.5367762128325
GCA_002509495.1	510	468	0.512605645163678	1915524	Methanolinea^sp.^UBA473	Scaffold	NA	2387	NA	NA	2197766	0.565665485399547	NA	0.592321361112452	0.62037037037037	800.571428571429	960	0.47638495544657	0.483870967741935	0.456957859706454	0.481675392670157	NA	NA	0.486947978186989	0.5	140.491289198606	84	287	0.458639138280849	0.469387755102041	168.5	360	0.448912222548859	0.480662983425414	78	NA	589	0.448955097622603	0.483333333333333	71	559	0.00108610288811457	0.0484278126060736	0.0183463571645025	0.0208270580216456	0.027600754584428	1698	71.1353162966066
GCA_002509665.1	813	833	0.53731508134039	1915471	Methanobacterium^sp.^UBA8	Scaffold	NA	3351	NA	NA	2938107	0.325031788956245	NA	0.354186306069139	0.346559185808722	478.5	523.5	0.259036772110143	0.258064516129032	0.238643002135952	0.231111111111111	NA	NA	0.217450551784907	0.22	172.214833759591	102	391	0.22643892536406	0.221238938053097	334	411	0.246167808583569	0.236734693877551	107	NA	981	0.244659555505254	0.23596595040851	133	984	0.00114053028021103	0.0951616125621021	0.0229181578478932	0.0484396926320246	0.0467219199300774	2468	73.64965681886
GCA_002509745.1	600	608	0.566152952075024	1915622	Methanobacteriaceae^archaeon^UBA349	Scaffold	NA	2340	NA	NA	2254594	0.323531047115485	NA	0.33584388694256	0.353157848674936	1005.25	1074	0.228547332911659	0.209677419354839	0.191217953985959	0.181592039800995	NA	NA	0.161764913873825	0.15	175.482993197279	140	294	0.190834659047554	0.184681023973994	277	292	0.197896392157051	0.187882383477326	131	NA	690	0.197040322625019	0.184466019417476	122	715	0.00103788087788755	0.0821766579703485	0.0228830556632369	0.0463014627023757	0.0358751952679729	1792	76.5811965811966
GCA_002572525.1	1104	1108	0.517331166644012	1608465	Natrinema^sp.^CBA1119	Contig	9	4713	51	10	5058058	0.568272044055858	NA	0.639746582684229	0.649949341438703	6620.61042867887	747	0.545847707792439	0.548387096774194	0.546683191112136	0.568835874270657	NA	NA	0.588792837786937	0.598422752111277	183.288223140496	101.5	968	0.549350026271739	0.553333333333333	208	987	0.528898400314328	0.55898987142164	116	NA	1284	0.530584026743029	0.564705882352941	125	1277	0.000931780537115233	0.0748067736668896	0.0350772964643743	0.0342188642360368	0.0405879094308527	4186	88.8181625291746
GCA_002685855.1	203	185	0.559425786115262	2026803	Candidatus^Woesearchaeota^archaeon	Contig	66	1057	14	2	953131	0.422068562662606	NA	0.413604025300265	0.424413863404689	702.333333333333	507	0.348243895085921	0.338709677419355	0.325697016561903	0.333333333333333	NA	NA	0.334544529687372	0.333333333333333	61.8211382113821	29	123	0.336686924052623	0.333333333333333	130	163	0.316301387199997	0.333333333333333	49	NA	275	0.324537012793684	0.333333333333333	48	255	0.00110897662545862	0.037592943677207	0.00797791699147336	0.0153609524818729	0.0222319911953341	714	67.5496688741722
GCA_002686195.1	1304	1246	0.566603297279344	2026773	Candidatus^Pacearchaeota^archaeon	Contig	235	4666	82	1	3970381	0.389972812560484	NA	0.274955316318024	0.275985663082437	739.736842105263	756	0.365965762913121	0.338709677419355	0.292969825777717	0.294117647058824	NA	NA	0.389777277013835	0.411586194401667	129.661971830986	75.5	142	0.331781394738844	0.293478260869565	100	203	0.294606802647094	0.298969072164948	29	NA	1459	0.275755663894521	0.275862068965517	24	1395	0.00117520207758399	0.013757118019656	0.00463733833100652	0.00864425857367341	0.00511285944598264	2956	63.351907415345
GCA_002686315.1	232	272	0.551604344957554	1906665	archaeon	Contig	81	1294	18	1	1145350	0.391923976031924	NA	0.409525401778492	0.402853056308341	886.90625	888	0.320504477704441	0.32258064516129	0.276160640364993	0.291666666666667	NA	NA	0.234260698726167	0.25	52.912	11	125	0.305078787015292	0.30379746835443	111	203	0.273024496342599	0.282813781788351	48	NA	298	0.277055832808659	0.291457286432161	50	337	0.00112978565503994	0.0363967346226044	0.00577465403588423	0.01672327236216	0.0196734622604444	910	70.3245749613601
GCA_002687775.1	102	106	0.558826246836712	2026764	Nanoarchaeota^archaeon	Contig	20	615	5	1	516264	0.360650580105872	NA	0.369424326259323	0.371913580246914	555.135135135135	516	0.290993226477097	0.290322580645161	0.25381754459522	0.269446845289542	NA	NA	0.265480547222916	0.311627906976744	104.78431372549	15	51	0.277326800469142	0.273459119496855	104	102	0.239342794348791	0.257142857142857	37	NA	139	0.246710537719141	0.269966595809292	47	138	0.00119125098786667	0.0357627105511909	0.0103512931368447	0.0152150837555979	0.020547626795593	412	66.9918699186992
GCA_002690535.1	219	186	0.581571144334414	2024843	Nitrosopumilus^sp.	Contig	39	1187	29	2	945636	0.308118459786131	NA	0.306590396317371	0.297336213102952	664.454545454545	474	0.258660725492657	0.258064516129032	0.20669024464641	0.223404255319149	NA	NA	0.155142363476526	0.166666666666667	74.4820143884892	12	139	0.240631491347722	0.241070163004961	106	224	0.203648306555894	0.21875	42	NA	307	0.208507794885634	0.214285714285714	42	273	0.00125523985973461	0.0390996112669145	0.0109481872517544	0.013990584114818	0.0251090271520966	853	71.8618365627633
GCA_002724795.1	112	76	0.534728831000015	2026808	Candidatus^Nitrosopelagicus^sp.	Contig	67	665	17	5	545893	0.344207714372356	NA	0.339439951715986	0.345342274060286	746	720	0.284640762463343	0.282258064516129	0.23881723479021	0.254569624459953	NA	NA	0.225747262015479	0.25	72.8307692307692	11	65	0.263634200679729	0.264604810996564	92	125	0.234025239920802	0.252906976744186	39	NA	168	0.225657985992287	0.243243243243243	35.5	110	0.00121818744699053	0.0310060762823484	0.00867202913391452	0.00993967682311369	0.0210663994592347	438	65.8646616541353
GCA_002726865.1	417	467	0.567218697852162	2026714	Candidatus^Bathyarchaeota^archaeon	Contig	85	1935	50	3	1996248	0.473862001952017	NA	0.444436392799457	0.443840579710145	757.25	396	0.404511103809505	0.403225806451613	0.388305476451615	0.398989898989899	NA	NA	0.416531325839	0.416297935103245	205.386363636364	149.5	264	0.39551298053522	0.396442391218511	221.5	304	0.368417767725253	0.391304347826087	86	NA	501	0.388878756080583	0.399009154111195	83	560	0.000969318441396059	0.0607199105521959	0.0271619558291355	0.0269886306711391	0.0337312798810569	1492	77.1059431524548
GCA_002727125.1	741	650	0.505712370378282	1383844	Halorubrum^persicum	Scaffold	158	3311	49	3	3578349	0.627030689952432	NA	0.576216647362467	0.575333032499459	903.5	874.5	0.59247999478833	0.612903225806452	0.599111553201093	0.634517766497462	NA	NA	0.666599113392392	0.681818181818182	146.932367149758	59	621	0.599039869651545	0.618556701030928	167	635	0.569413750117391	0.61986301369863	93	NA	919	0.580477314338035	0.623450576045067	95.5	782	0.000925287052772102	0.0529224511080389	0.0254991897101148	0.0232872757799756	0.0296351753280633	2661	80.3684687405618
GCA_002728275.1	234	271	0.534952277155621	2026747	Candidatus^Heimdallarchaeota^archaeon	Contig	76	1398	40	2	1406929	0.301096368719389	NA	0.302691014940967	0.307017543859649	976	696	0.223952539859103	0.209677419354839	0.172951293891544	0.182826420890937	NA	NA	0.113516141698973	0.0871212121212121	28.5663265306122	7	196	0.197450157815001	0.19576397721617	163	264	0.173174042563963	0.181034482758621	58	NA	345	0.187747645955216	0.184615384615385	68	345	0.000993653553235451	0.0496514038732587	0.00397958958838718	0.0190656387067151	0.0305857651665436	1033	73.8912732474964
