Assembly	OriginalName	ProtName	Annot	Specie.x	Length	Type	Compo.*	Compo.A	Compo.C	Compo.D	Compo.E	Compo.F	Compo.G	Compo.H	Compo.I	Compo.K	Compo.L	Compo.M	Compo.N	Compo.P	Compo.Q	Compo.R	Compo.S	Compo.T	Compo.V	Compo.W	Compo.Y	Prop.Tiny	Prop.Small	Prop.Aliphatic	Prop.Aromatic	Prop.Non.polar	Prop.Polar	Prop.Charged	Prop.Basic	Prop.Acidic	Pi	Taxid	Specie.y	assembly_level	CC1
GCA_002505845.1	1916022_Candidatus^Woesearchaeota^archaeon^UBA142@DAWD01000002.1-24$GCA_002505845.1	DAWD01000002.1-24		0	49	0	1	3	4	2	1	1	5	0	3	12	0	5	1	0	2	2	0	2	5	0	0	0.285714285714286	0.448979591836735	0.163265306122449	0.0204081632653061	0.530612244897959	0.448979591836735	0.346938775510204	0.285714285714286	0.0612244897959184	10.0448952213792	1916022	Candidatus^Woesearchaeota^archaeon^UBA142	Scaffold	1
GCA_002506165.1	1916027_Candidatus^Woesearchaeota^archaeon^UBA544@DAWZ01000024.1-11$GCA_002506165.1	DAWZ01000024.1-11		0	48	0	1	3	5	3	1	1	5	0	2	10	0	5	1	1	3	1	1	2	2	0	1	0.333333333333333	0.479166666666667	0.0833333333333333	0.0416666666666667	0.520833333333333	0.458333333333333	0.3125	0.229166666666667	0.0833333333333333	9.43347128917799	1916027	Candidatus^Woesearchaeota^archaeon^UBA544	Scaffold	1
GCA_002506185.1	1915856_Euryarchaeota^archaeon^UBA249@DAXA01000088.1-11$GCA_002506185.1	DAXA01000088.1-11		0	72	0	1	2	5	2	4	0	7	1	5	8	3	5	5	1	1	2	6	3	7	0	4	0.319444444444444	0.527777777777778	0.208333333333333	0.0694444444444444	0.541666666666667	0.444444444444444	0.236111111111111	0.152777777777778	0.0833333333333333	8.88214530137328	1915856	Euryarchaeota^archaeon^UBA249	Scaffold	1
GCA_002506605.1	1915754_Thaumarchaeota^archaeon^UBA160@DAXX01000010.1-6$GCA_002506605.1	DAXX01000010.1-6		0	48	0	1	3	4	0	3	0	4	0	4	7	3	1	2	2	1	4	0	3	4	0	2	0.291666666666667	0.458333333333333	0.229166666666667	0.0416666666666667	0.5625	0.416666666666667	0.291666666666667	0.229166666666667	0.0625	9.80691833550385	1915754	Thaumarchaeota^archaeon^UBA160	Scaffold	1
GCA_002506665.1	1915597_Nitrosopumilus^sp.^UBA526@DAXZ01000028.1-7$GCA_002506665.1	DAXZ01000028.1-7		0	49	0	1	3	4	2	1	1	4	0	2	7	1	2	2	3	2	3	0	5	5	0	1	0.326530612244898	0.571428571428571	0.163265306122449	0.0408163265306122	0.530612244897959	0.448979591836735	0.26530612244898	0.204081632653061	0.0612244897959184	9.69657726353794	1915597	Nitrosopumilus^sp.^UBA526	Scaffold	1
GCA_002506755.1	1915892_Euryarchaeota^archaeon^UBA462@DAYD01000016.1-118$GCA_002506755.1	DAYD01000016.1-118		0	52	0	1	1	4	2	0	3	6	0	4	6	0	4	2	1	1	4	5	3	4	0	1	0.365384615384615	0.538461538461538	0.153846153846154	0.0769230769230769	0.538461538461538	0.442307692307692	0.230769230769231	0.192307692307692	0.0384615384615385	9.96431901558888	1915892	Euryarchaeota^archaeon^UBA462	Scaffold	1
GCA_002508305.1	1915757_Thaumarchaeota^archaeon^UBA201@DAZR01000001.1-1$GCA_002508305.1	DAZR01000001.1-1		0	48	0	0	2	4	1	3	1	4	0	3	6	1	3	2	4	2	3	1	5	2	0	1	0.333333333333333	0.520833333333333	0.125	0.0416666666666667	0.520833333333333	0.479166666666667	0.270833333333333	0.1875	0.0833333333333333	9.33915362580481	1915757	Thaumarchaeota^archaeon^UBA201	Scaffold	1
GCA_002509165.1	1915775_Euryarchaeota^archaeon^UBA488@DAZP01000012.1-12$GCA_002509165.1	DAZP01000012.1-12		0	48	0	1	4	4	0	1	0	4	0	1	6	1	5	3	1	1	3	4	5	2	0	2	0.4375	0.5625	0.0833333333333333	0.0416666666666667	0.5	0.479166666666667	0.208333333333333	0.1875	0.0208333333333333	9.87886843780046	1915775	Euryarchaeota^archaeon^UBA488	Scaffold	1
GCA_002690535.1	2024843_Nitrosopumilus^sp.@MAI01381.1$GCA_002690535.1	MAI01381.1		0	77	0	0	3	3	1	6	4	4	0	7	10	4	3	5	3	2	5	9	2	3	1	2	0.272727272727273	0.428571428571429	0.181818181818182	0.0909090909090909	0.480519480519481	0.519480519480519	0.285714285714286	0.194805194805195	0.0909090909090909	9.76465083030734	2024843	Nitrosopumilus^sp.	Contig	1
GCA_002737445.1	2026886_Nitrosarchaeum^sp.@PHY09115.1$GCA_002737445.1	PHY09115.1		0	69	0	0	3	0	1	2	4	5	2	4	10	4	4	3	3	1	4	5	7	4	1	2	0.289855072463768	0.449275362318841	0.173913043478261	0.130434782608696	0.492753623188406	0.507246376811594	0.27536231884058	0.231884057971014	0.0434782608695652	10.6554002755418	2026886	Nitrosarchaeum^sp.	Contig	1
GCA_002762795.1	1974463_Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_37_12@PIN74733.1$GCA_002762795.1	PIN74733.1		0	67	0	0	5	2	5	4	6	6	1	2	16	0	1	0	1	2	2	4	1	7	1	1	0.26865671641791	0.462686567164179	0.134328358208955	0.134328358208955	0.477611940298507	0.522388059701492	0.417910447761194	0.283582089552239	0.134328358208955	9.76795225630999	1974463	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_37_12	Scaffold	1
GCA_002762835.1	1974460_Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_34_12@PIN77622.1$GCA_002762835.1	PIN77622.1		0	61	0	0	7	5	1	7	1	5	0	3	12	3	7	1	0	1	4	1	2	1	0	0	0.327868852459016	0.377049180327869	0.114754098360656	0.0163934426229508	0.524590163934426	0.475409836065574	0.39344262295082	0.262295081967213	0.131147540983607	9.54256403137308	1974460	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_34_12	Scaffold	1
GCA_002762925.1	1974456_Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_30_7@PIN81617.1$GCA_002762925.1	PIN81617.1		0	60	0	0	5	1	2	5	3	4	1	0	13	3	1	1	1	2	3	4	3	5	1	2	0.283333333333333	0.433333333333333	0.133333333333333	0.116666666666667	0.433333333333333	0.566666666666667	0.4	0.283333333333333	0.116666666666667	9.95077556215284	1974456	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_30_7	Scaffold	1
GCA_002763155.1	1974437_Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_30_48@PIN94865.1$GCA_002763155.1	PIN94865.1		0	62	0	0	8	4	3	2	0	6	1	2	10	2	6	1	1	1	3	3	7	1	0	1	0.451612903225806	0.548387096774194	0.0806451612903226	0.032258064516129	0.5	0.5	0.306451612903226	0.225806451612903	0.0806451612903226	9.69713361415903	1974437	Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_30_48	Scaffold	1
GCA_002763335.1	1974455_Candidatus^Woesearchaeota^archaeon^CG08_land_8_20_14_0_20_47_9@PIO03168.1$GCA_002763335.1	PIO03168.1		0	76	0	0	1	6	1	6	5	6	0	3	13	1	5	3	2	2	8	5	3	4	1	1	0.276315789473684	0.407894736842105	0.105263157894737	0.0921052631578947	0.460526315789474	0.539473684210526	0.368421052631579	0.276315789473684	0.0921052631578947	10.0500622976509	1974455	Candidatus^Woesearchaeota^archaeon^CG08_land_8_20_14_0_20_47_9	Scaffold	1
GCA_002783425.1	2022693_Nitrosopumilales^archaeon^CG15_BIG_FIL_POST_REV_8_21_14_020_33_23@PIW34406.1$GCA_002783425.1	PIW34406.1		0	76	0	0	3	2	3	2	3	4	1	4	14	6	5	3	3	0	2	8	6	2	1	4	0.302631578947368	0.447368421052632	0.157894736842105	0.118421052631579	0.486842105263158	0.513157894736842	0.289473684210526	0.223684210526316	0.0657894736842105	9.92241839028642	2022693	Nitrosopumilales^archaeon^CG15_BIG_FIL_POST_REV_8_21_14_020_33_23	Scaffold	1
GCA_002787055.1	1846278_Candidatus^Nitrosotenuis^aquarius@CP024808.1-674$GCA_002787055.1	CP024808.1-674		0	47	0	1	4	4	0	1	1	5	0	4	7	0	3	1	3	0	3	3	4	2	0	1	0.425531914893617	0.553191489361702	0.127659574468085	0.0425531914893617	0.574468085106383	0.404255319148936	0.234042553191489	0.212765957446809	0.0212765957446809	10.0621391398098	1846278	Candidatus^Nitrosotenuis^aquarius	Complete Genome	1
GCA_002787055.1	1846278_Candidatus^Nitrosotenuis^aquarius@CP024808.1-1619$GCA_002787055.1	CP024808.1-1619		0	58	0	1	5	0	1	5	1	2	0	3	12	6	1	1	1	2	3	4	2	5	1	2	0.224137931034483	0.362068965517241	0.241379310344828	0.0689655172413793	0.46551724137931	0.517241379310345	0.362068965517241	0.258620689655172	0.103448275862069	10.1200948246091	1846278	Candidatus^Nitrosotenuis^aquarius	Complete Genome	1
GCA_002788515.1	2022696_Nitrosopumilales^archaeon^CG_4_9_14_0_2_um_filter_34_16@PJC51263.1$GCA_002788515.1	PJC51263.1		0	77	0	0	4	3	1	5	4	4	0	5	12	4	3	4	3	4	4	7	5	2	1	2	0.298701298701299	0.428571428571429	0.142857142857143	0.0909090909090909	0.454545454545455	0.545454545454545	0.285714285714286	0.207792207792208	0.0779220779220779	9.91233037895693	2022696	Nitrosopumilales^archaeon^CG_4_9_14_0_2_um_filter_34_16	Scaffold	1
GCA_002788575.1	1974429_Candidatus^Pacearchaeota^archaeon^CG_4_9_14_0_2_um_filter_30_8@PJC45659.1$GCA_002788575.1	PJC45659.1		0	65	0	0	5	6	4	2	1	8	1	0	12	1	6	0	1	2	1	3	5	5	0	2	0.415384615384615	0.569230769230769	0.0923076923076923	0.0615384615384615	0.538461538461538	0.461538461538462	0.307692307692308	0.215384615384615	0.0923076923076923	9.25684548135064	1974429	Candidatus^Pacearchaeota^archaeon^CG_4_9_14_0_2_um_filter_30_8	Scaffold	1
GCA_002792115.1	1974449_Candidatus^Woesearchaeota^archaeon^CG_4_10_14_0_2_um_filter_33_13@PIZ52498.1$GCA_002792115.1	PIZ52498.1		0	60	0	0	5	4	0	6	1	5	0	2	13	0	6	0	3	0	4	2	3	5	0	1	0.316666666666667	0.45	0.116666666666667	0.0333333333333333	0.533333333333333	0.466666666666667	0.383333333333333	0.283333333333333	0.1	9.92451575230256	1974449	Candidatus^Woesearchaeota^archaeon^CG_4_10_14_0_2_um_filter_33_13	Scaffold	1
GCA_002794175.1	1974443_Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_34_12@PIO07653.1$GCA_002794175.1	PIO07653.1		0	64	0	0	7	4	1	4	1	7	0	2	11	0	6	3	1	2	2	5	2	3	0	3	0.390625	0.515625	0.078125	0.0625	0.53125	0.46875	0.28125	0.203125	0.078125	9.57643805630843	1974443	Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_34_12	Scaffold	1
GCA_002794195.1	1974442_Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_32_42@PJE81583.1$GCA_002794195.1	PJE81583.1		0	64	0	0	6	4	1	4	0	9	0	3	10	0	6	2	0	2	3	6	2	3	0	3	0.421875	0.515625	0.09375	0.046875	0.53125	0.46875	0.28125	0.203125	0.078125	9.61205049512527	1974442	Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_32_42	Scaffold	1
GCA_002841675.1	2013767_Euryarchaeota^archaeon^HGW-Euryarchaeota-1@PKM92327.1$GCA_002841675.1	PKM92327.1		0	345	0	0	10	9	19	39	17	18	2	28	48	26	8	29	11	7	15	14	16	17	0	12	0.194202898550725	0.414492753623188	0.205797101449275	0.0898550724637681	0.452173913043478	0.547826086956522	0.356521739130435	0.188405797101449	0.168115942028985	8.50431544293518	2013767	Euryarchaeota^archaeon^HGW-Euryarchaeota-1	Scaffold	1
GCA_002897655.1	2005741_archaeon^BMS3Abin17@GBE19566.1$GCA_002897655.1	GBE19566.1		0	63	0	0	6	6	5	1	1	7	0	2	14	1	5	2	1	2	1	2	3	2	0	2	0.380952380952381	0.53968253968254	0.0793650793650794	0.0476190476190476	0.523809523809524	0.476190476190476	0.333333333333333	0.238095238095238	0.0952380952380952	9.45600132660824	2005741	archaeon^BMS3Abin17	Contig	1
GCA_002898655.1	2035440_archaeon^HR04@GBC73961.1$GCA_002898655.1	GBC73961.1		0	49	0	0	2	4	0	2	0	4	0	2	8	1	3	2	3	1	3	2	5	5	0	2	0.346938775510204	0.551020408163265	0.163265306122449	0.0408163265306122	0.530612244897959	0.469387755102041	0.26530612244898	0.224489795918367	0.0408163265306122	9.89969474804169	2035440	archaeon^HR04	Contig	1
GCA_002898815.1	2035442_archaeon^HR06@GBC75654.1$GCA_002898815.1	GBC75654.1		0	47	0	0	3	4	0	2	1	3	0	2	8	1	2	3	2	2	3	0	5	5	0	1	0.319148936170213	0.531914893617021	0.170212765957447	0.0425531914893617	0.51063829787234	0.48936170212766	0.276595744680851	0.234042553191489	0.0425531914893617	9.97261861766904	2035442	archaeon^HR06	Contig	1
GCA_002923215.1	2005740_archaeon^BMS3Abin16@GBE19050.1$GCA_002923215.1	GBE19050.1		0	46	0	0	3	4	1	1	0	6	0	1	7	0	4	2	3	0	2	0	7	3	0	2	0.434782608695652	0.630434782608696	0.0869565217391304	0.0434782608695652	0.565217391304348	0.434782608695652	0.239130434782609	0.195652173913043	0.0434782608695652	9.64073802640419	2005740	archaeon^BMS3Abin16	Contig	1
GCA_003056265.1	1973259_Zestosphaera^tikiterensis@PUA32548.1$GCA_003056265.1	PUA32548.1		0	64	0	0	3	0	1	6	3	3	0	3	14	3	3	3	2	1	2	4	3	8	2	0	0.203125	0.421875	0.21875	0.078125	0.46875	0.53125	0.359375	0.25	0.109375	10.1217292934324	1973259	Zestosphaera^tikiterensis	Contig	1
GCA_003116855.1	2027460_Desulfurococcaceae^archaeon^AG1@GAY25985.1$GCA_003116855.1	GAY25985.1		0	49	0	0	3	4	0	2	1	4	0	2	9	3	1	2	3	0	2	0	7	5	0	1	0.36734693877551	0.571428571428571	0.204081632653061	0.0408163265306122	0.551020408163265	0.448979591836735	0.26530612244898	0.224489795918367	0.0408163265306122	9.9008817782816	2027460	Desulfurococcaceae^archaeon^AG1	Scaffold	1
GCA_003175215.1	718286_Candidatus^Nitrosopumilus^sp.^NM25@GBH34471.1$GCA_003175215.1	GBH34471.1		0	82	0	0	5	3	1	4	4	5	0	7	11	5	4	3	3	3	5	7	5	4	1	2	0.304878048780488	0.439024390243902	0.195121951219512	0.0853658536585366	0.524390243902439	0.475609756097561	0.25609756097561	0.195121951219512	0.0609756097560976	10.0893109001952	718286	Candidatus^Nitrosopumilus^sp.^NM25	Contig	1
GCA_003229255.1	2202732_Nitrosopumilaceae^archaeon@QIDA01000004.1-6$GCA_003229255.1	QIDA01000004.1-6		0	48	0	1	3	4	1	3	1	4	0	1	8	1	3	2	3	0	3	0	4	5	0	1	0.3125	0.541666666666667	0.145833333333333	0.0416666666666667	0.541666666666667	0.4375	0.3125	0.229166666666667	0.0833333333333333	9.63999172661286	2202732	Nitrosopumilaceae^archaeon	Contig	1
GCA_003229255.1	2202732_Nitrosopumilaceae^archaeon@QIDA01000081.1-8$GCA_003229255.1	QIDA01000081.1-8		0	48	0	1	1	4	1	1	1	5	0	2	8	0	4	1	3	0	4	1	9	1	0	1	0.416666666666667	0.541666666666667	0.0625	0.0416666666666667	0.458333333333333	0.520833333333333	0.291666666666667	0.25	0.0416666666666667	10.1395424798087	2202732	Nitrosopumilaceae^archaeon	Contig	1
GCA_003702465.1	2478979_Candidatus^Nitrosomarinus^sp.@RMW34678.1$GCA_003702465.1	RMW34678.1		0	74	0	0	3	2	1	5	4	4	0	5	10	4	3	5	3	2	5	9	3	3	1	2	0.283783783783784	0.445945945945946	0.162162162162162	0.0945945945945946	0.459459459459459	0.540540540540541	0.283783783783784	0.202702702702703	0.0810810810810811	10.0180218437102	2478979	Candidatus^Nitrosomarinus^sp.	Scaffold	1
GCA_007570915.1	2479206_Cenarchaeum^sp.@RKSK01000175.1-9$GCA_007570915.1	RKSK01000175.1-9		0	48	0	1	3	4	0	1	1	5	0	2	8	0	3	1	3	0	3	2	7	3	0	1	0.4375	0.583333333333333	0.104166666666667	0.0416666666666667	0.520833333333333	0.458333333333333	0.25	0.229166666666667	0.0208333333333333	10.1419198439188	2479206	Cenarchaeum^sp.	Contig	1
GCA_007570915.1	2479206_Cenarchaeum^sp.@RKSK01000165.1-4$GCA_007570915.1	RKSK01000165.1-4		0	48	0	1	2	4	0	3	1	4	0	1	8	1	3	3	4	0	4	0	6	2	0	1	0.333333333333333	0.520833333333333	0.0833333333333333	0.0416666666666667	0.479166666666667	0.5	0.3125	0.25	0.0625	9.97108036999201	2479206	Cenarchaeum^sp.	Contig	1
GCA_007826885.1	2035267_Candidatus^Nitrosocosmicus^arcticus@TVP39259.1$GCA_007826885.1	TVP39259.1		0	54	0	0	2	4	1	4	1	5	0	2	13	0	5	2	1	2	2	1	4	4	0	1	0.296296296296296	0.444444444444444	0.111111111111111	0.037037037037037	0.462962962962963	0.537037037037037	0.37037037037037	0.277777777777778	0.0925925925925926	9.81368888807441	2035267	Candidatus^Nitrosocosmicus^arcticus	Scaffold	1
GCA_008974855.1	2080451_archaeon^MnTg01@GBF24206.1$GCA_008974855.1	GBF24206.1		0	47	0	0	2	4	1	3	1	5	0	1	8	1	3	2	3	0	3	0	4	5	0	1	0.319148936170213	0.553191489361702	0.148936170212766	0.0425531914893617	0.553191489361702	0.446808510638298	0.319148936170213	0.234042553191489	0.0851063829787234	9.63999172661286	2080451	archaeon^MnTg01	Contig	1
GCA_008974855.1	2080451_archaeon^MnTg01@GBF24863.1$GCA_008974855.1	GBF24863.1		0	47	0	0	1	4	1	1	1	5	0	2	8	0	4	1	3	0	4	1	9	1	0	1	0.425531914893617	0.553191489361702	0.0638297872340425	0.0425531914893617	0.468085106382979	0.531914893617021	0.297872340425532	0.25531914893617	0.0425531914893617	10.1395424808675	2080451	archaeon^MnTg01	Contig	1
GCA_009379865.1	2109671_Candidatus^Nitrosocosmicus^sp.@WHSX01000001.1-38$GCA_009379865.1	WHSX01000001.1-38		0	51	0	1	2	4	1	4	1	5	0	2	10	0	4	2	1	1	2	2	5	3	0	1	0.352941176470588	0.490196078431373	0.0980392156862745	0.0392156862745098	0.450980392156863	0.529411764705882	0.333333333333333	0.235294117647059	0.0980392156862745	9.54914196549151	2109671	Candidatus^Nitrosocosmicus^sp.	Scaffold	1
GCA_900065925.1	1078905_Candidatus^Nitrosotalea^devanaterra@CUR52469.1$GCA_900065925.1	CUR52469.1		0	47	0	0	2	4	1	1	1	3	0	2	9	1	1	3	4	1	3	2	3	5	0	1	0.297872340425532	0.574468085106383	0.170212765957447	0.0425531914893617	0.51063829787234	0.48936170212766	0.297872340425532	0.25531914893617	0.0425531914893617	10.0511419688424	1078905	Candidatus^Nitrosotalea^devanaterra	Complete Genome	1
GCA_900143675.1	1499975_Candidatus^Nitrosotalea^sinensis@SHO45037.1$GCA_900143675.1	SHO45037.1		0	47	0	0	4	4	1	1	1	4	0	2	9	1	1	3	3	1	3	0	3	5	0	1	0.319148936170213	0.574468085106383	0.170212765957447	0.0425531914893617	0.553191489361702	0.446808510638298	0.297872340425532	0.25531914893617	0.0425531914893617	10.0511367902494	1499975	Candidatus^Nitrosotalea^sinensis	Contig	1
GCA_900177045.1	1903276_Candidatus^Nitrosotalea^okcheonensis@SMH71639.1$GCA_900177045.1	SMH71639.1		0	47	0	0	2	4	1	1	1	4	0	2	9	1	1	3	4	1	3	1	2	6	0	1	0.276595744680851	0.574468085106383	0.191489361702128	0.0425531914893617	0.553191489361702	0.446808510638298	0.297872340425532	0.25531914893617	0.0425531914893617	10.0511419652934	1903276	Candidatus^Nitrosotalea^okcheonensis	Chromosome	1
GCA_900248165.1	2058097_Candidatus^Nitrosocaldus^cavascurensis@SPC34690.1$GCA_900248165.1	SPC34690.1		0	49	0	0	2	4	0	2	0	3	0	1	8	1	3	3	3	1	3	2	5	6	0	2	0.326530612244898	0.571428571428571	0.163265306122449	0.0408163265306122	0.510204081632653	0.489795918367347	0.26530612244898	0.224489795918367	0.0408163265306122	9.89969474804169	2058097	Candidatus^Nitrosocaldus^cavascurensis	Complete Genome	1
GCA_900696045.1	1798806_Candidatus^Nitrosocosmicus^franklandus@VFJ14112.1$GCA_900696045.1	VFJ14112.1		0	54	0	0	2	4	1	3	1	5	0	2	11	0	5	3	1	4	2	2	3	4	0	1	0.296296296296296	0.462962962962963	0.111111111111111	0.037037037037037	0.462962962962963	0.537037037037037	0.314814814814815	0.240740740740741	0.0740740740740741	9.78615160389646	1798806	Candidatus^Nitrosocosmicus^franklandus	Complete Genome	1
GCA_902608175.1	360837_uncultured^marine^group^I^thaumarchaeote@CACLNC010000019.1-9$GCA_902608175.1	CACLNC010000019.1-9		0	48	0	1	3	4	1	1	1	5	0	2	7	0	4	1	2	1	3	2	7	2	0	1	0.4375	0.5625	0.0833333333333333	0.0416666666666667	0.5	0.479166666666667	0.25	0.208333333333333	0.0416666666666667	9.878868706402	360837	uncultured^marine^group^I^thaumarchaeote	Contig	1
GCA_902627615.1	360836_uncultured^marine^group^III^euryarchaeote@CACOJW010000031.1-3$GCA_902627615.1	CACOJW010000031.1-3		0	48	0	1	3	4	0	3	0	9	0	2	7	0	5	2	0	1	3	0	4	2	0	2	0.416666666666667	0.5	0.0833333333333333	0.0416666666666667	0.5625	0.416666666666667	0.270833333333333	0.208333333333333	0.0625	9.63999594421579	360836	uncultured^marine^group^III^euryarchaeote	Contig	1
GCA_902627615.1	360836_uncultured^marine^group^III^euryarchaeote@CACOJW010000031.1-6$GCA_902627615.1	CACOJW010000031.1-6		0	58	0	1	6	0	5	6	3	2	1	2	11	2	3	2	1	0	1	1	3	6	0	2	0.206896551724138	0.448275862068966	0.172413793103448	0.103448275862069	0.46551724137931	0.517241379310345	0.413793103448276	0.224137931034483	0.189655172413793	7.94824374421908	360836	uncultured^marine^group^III^euryarchaeote	Contig	1
